title,content,publish_time,source,url,crawl_time,category
青岛海牛神奇大逆转！队史客场首胜国安，萨里奇戴帽，连破5魔咒,萨里奇完成帽子戏法并且送出助攻，韦林顿打入1球，青岛海牛客场4比2逆转战胜北京国安，队史首次在客场战胜北京国安，也拿到了至关重要的3分！ 自8月16日0比0战平成都蓉城以来，青岛海牛已经连续7场未能取胜。客场2比2战平长春亚泰、0比1负于梅州客家，更是让青岛海牛的保级形势岌岌可危。 如果长春亚泰客场战胜津门虎的话，那么海牛几乎一只脚降入了中甲。幸运的是，谢维军最后时刻的进球，让两队以2比2的比分战平。 不过，青岛海牛已经连续4场未能战胜国安，更是从未在客场战胜过国安，近6次客场对阵国安，青岛海牛遭遇两连败，近三场则从未破门。 对阵北京国安前，李霄鹏表示，“像我们这种球队还是专注自我，不会关心别人，就是做好自己。国安毕竟是国安，虽然经过了长途的旅行， 但对我们来说还是一个巨大的对手。” 海牛此役的表现堪称神奇，在法比奥率先破门之后，买乌郎第54分钟创造点球，萨里奇一蹴而就。 第58分钟，塞尔吉尼奥突入禁区之后左脚推射破门，2比1！ 第86分钟，萨里奇禁区内转身扫射破门，2比2！ 第91分钟，萨里奇右路斜传，韦林顿-席尔瓦扫射破门，3比2！ 第96分钟，恩加德乌后场丢球，韦林顿突入禁区之后无私横传，萨里奇扫射破门，4比2！ 逆转战胜北京国安之后，青岛海牛以21分逃离降级区。同时，青岛海牛打破一系列的魔咒。首先，青岛海牛打破7场不胜魔咒。其次，青岛打破对阵北京国安的4场不胜魔咒。 第三，青岛海牛打破队史客场从未战胜北京国安的魔咒，前15场仅取得2平13负的成绩。 第四，青岛海牛打破客场对阵北京国安的5连败纪录延续到6场。第五，青岛海牛打破客场对阵北京国安的3场0进球纪录。,2025-10-26 21:39:17,网易新闻,https://www.163.com/dy/article/KCR09JEM0552LYH5.html,2025-10-28 08:17:26,体育
法尔克：曼城和拜仁争夺19岁的科隆前锋埃尔·马拉,雷速体育10月27日讯 据德国转会专家法尔克的个人网站报道，曼城正在与拜仁慕尼黑争夺科隆前锋埃尔·马拉，瓜迪奥拉的球队对这位19岁的前锋很感兴趣，同时对他感兴趣的还有拜仁。 拜仁刚刚与主教练孔帕尼续约，目前埃尔·马拉成为拜仁的潜在转会目标。而据法尔克报道，曼城已经致电科隆俱乐部，询问了埃尔·马拉的情况，同时巴黎圣日耳曼和国际米兰也对这位前锋感兴趣。 对此，拜仁马上做出反应，他们告诉科隆：如果曼城打电话来询问价格，请告知我们，我们也会送上报价。而且拜仁不仅是匹配曼城的报价，还会以书面形式进行。 埃尔·马拉本赛季在各项赛事出场9次，打进3球助攻1次。虽然在《转会市场》上埃尔·马拉的身价是1800万欧元，但其身价目前正在上涨，3000万到4000万欧元的转会费是无法将其引进的。,2025-10-27 23:05:06,网易新闻,https://www.163.com/dy/article/KCTNJIO90529DS7F.html,2025-10-28 08:17:28,体育
戴笠为什么必须要死？一次“越界”操作，亲自把丧钟敲响！,戴笠一死，老蒋哭得撕心裂肺，可没过几天，军统就被连根拔起！傻子都明白到底是什么意思？老蒋的眼泪，到底是真情流露，还是演技封神？ 打开网易新闻 查看精彩图片 1946年3月17日，一架本该稳稳落在南京的飞机，却突然在江苏岱山一头扎进山坳，机上13人无一生还，而飞机之上还有一位重量级别人物，他就是戴笠。消息一出，举国哗然。可你细品，表面哀声四起，暗地里却有人悄悄松了口气，甚至偷偷点了挂小鞭炮：这尊“活阎王”，总算走了。 他就是戴笠，军统的“戴老板”。汉奸听见他名字腿软，手下特务见他得跪着说话，连美国大兵见了都得递烟敬茶。这样一个跺跺脚半个中国都抖的人物，怎么就突然人间蒸发了？是天灾？机械故障？还是……有人压根不想让他活着落地？要不然，事情为什么这么巧呢？ 看看戴笠之死，根本不像是什么“意外坠机”，而是一场心照不宣的“系统清除”，些许怎讲呢？ 打开网易新闻 查看精彩图片 要说清楚这事，得先回到国民政府那套权力系统。老蒋玩权术，向来讲究“制衡” 情报系统从不许一家独大，中统和军统，一个归党部，一个归军委会，表面称兄道弟，背地里恨不得把对方捅穿。老蒋就坐在中间，看他们狗咬狗，自己稳如泰山。 中统头子徐恩曾，是个笔杆子出身的文人，擅长写报告、搞舆论战；戴笠呢？草根混出来的狠人，信奉“能动手绝不吵吵”，抓人、审讯、暗杀，快、准、狠，从不含糊。抗战那几年，军统风头盖过中统，戴笠更是靠着和美军搭上线，搞出个“中美合作所”，资源、武器、情报哗哗往他手里流，简直像开了外挂。 1945年初，老蒋突然一纸命令：徐恩曾，撤职，永不录用！中统一夜崩盘。 打开网易新闻 查看精彩图片 按常理，戴笠该摆酒庆功了吧？可他心里却咯噔一下！他太了解老蒋了。他这不是嘉奖，这是红牌警告。 你想啊，中统一倒，军统一家独大，几十万外勤特务，上百万游击武装，连美军都认他当“中方代言人”。老蒋嘴上夸他“忠勇可嘉”，心里却在打鼓：“这小子，是不是快骑到我头上了？” 果然，风向说变就变。以前戴笠递个名单，老蒋看都不看就批；现在调个科长，都要被盘问三遍：“你到底图什么？” 他慌了。 于是这位“特务教父”开始疯狂给自己找退路，他盯上了“海军总司令”这个位置。 打开网易新闻 查看精彩图片 别笑！这不是一时脑热。戴笠盘算得很清楚：只要穿上那身海军将官服，他就不再是“干脏活的”，而是堂堂正正的国军高级将领。更绝的是，他还打算把军统特务整编成“海军陆战队”，名义上归海军管，实际上还是他的人马，兵权、情报、地盘，一样不落，看看他这操作，如果你是老板，你会让他这么干吗？ 戴笠这波操作，直接踩了老蒋三条高压线： 你没资历：黄埔六期都没毕业，连正经军校履历都没有； 你想掌兵：特务可以杀人，但不能带兵，这是铁律； 你还抱洋大腿：跟美军走太近，等于“挟洋自重”，动摇国本。 打开网易新闻 查看精彩图片 老蒋最不能忍的，从来不是你不忠，而是你想从工具变成主人，这一点他是无论如何都接受不了。 当年宋子文搞税警总团，装备精良、兵强马壮，结果老蒋一句话：“解散！”连个解释都不给。戴笠如今重蹈覆辙，还幻想靠美军上位，这不是找死，是什么？ 果然，1945年秋天，国民党高层开始“机构改革”。表面说是战后精简，实则刀刀指向军统。牵头的是“三陈” 陈诚、陈果夫、陈立夫，个个都是党内老狐狸。他们成立“八人小组”，名义上请戴笠参与改革，实则就是逼他亲手给自己写“辞职信”。 戴笠哪能看不透？交权，等于自断筋骨；不交，就是抗命不遵。横竖都是死局。 打开网易新闻 查看精彩图片 他干脆玩起了“人间蒸发” 今天飞上海“查案”，明天去北平“开会”，就是不回重庆。还放出风声，说要“出国疗养”，其实是想躲过这波清算，等风头过去再图东山再起。 可他忘了，外面的世界，早就不是他熟悉的那个了。 当时的美国人早就不耐烦了，抗战一结束，他们急着抽身，哪还愿意卷入中国内战？更别提让“中美合作所”变成戴笠的私人武装，这简直就是不可能的事情。美方当时也直接放话：“别拿我们当枪使！我们可不是傻子。” 但戴笠不信邪。他一边拖着不交权，一边还在北平大搞“肃奸”，连川岛芳子这种烫手山芋都敢碰。更要命的是，他盯上了自己的老部下，马汉三。 打开网易新闻 查看精彩图片 马汉三是谁？表面是军统北平站站长，实则早已和各方势力暗通款曲，背后关系盘根错节，连老蒋都得给几分面子。戴笠想拿他开刀，杀鸡儆猴，立威回朝。 可他低估了马汉三的狠劲，马汉三也不是软蛋。有老特务后来私下嘀咕：“戴老板太急了，忘了马汉三手里攥着什么。” 坊间传言，马汉三早就截获了戴笠的行程，甚至可能在飞机上动了手脚。也有人说，是蒋介石默许了这场“意外” 毕竟，戴笠已经成了烫手山芋，留着是祸，除了干净。 就这样，1946年3月17日，戴笠从青岛起飞，原定直飞南京。可途中突然改道徐州，随后在岱山附近失联。搜救队赶到时，飞机已成碎片，戴笠尸体烧得面目全非，最后靠一枚刻着他名字的戒指才勉强认出身份。 打开网易新闻 查看精彩图片 诡异的是，那天天气晴朗，能见度极佳；飞机是美制C-47，性能可靠；飞行员也是经验丰富的老手。那为啥会坠？官方说是“低空风切变”，可老百姓私下都摇头：“风再大，也吹不掉一颗定时炸弹吧？显然，很大可能是有其他原因导致。” 在戴笠死后，蒋介石亲自扶灵，哭得几近晕厥，还追授戴笠“陆军中将” 可转头就下令：军统解散，改组为“保密局”，由毛人凤接手，这波操作，你敢想？不仅如此，所有戴笠亲信，要么调离实权岗位，要么直接边缘化，变成了空气人。短短几个月，这个曾令人生畏的情报帝国，灰飞烟灭。 你说，这是深情？还是急于切割？ 回看戴笠这一生，其实挺悲凉。他为老蒋卖命十几年，抓汉奸、清内鬼、建情报网，背负骂名无数，却始终自认忠心耿耿。可到头来，他最大的错，就是忘了自己是谁。 打开网易新闻 查看精彩图片 在蒋介石眼里，他从来不是“战友”，只是一把刀，锋利时用，钝了就换，生锈了就扔。可戴笠偏偏以为，自己能从“刀”变成“握刀的人”。 综合来看，戴笠的死，不是死于某个人的阴谋，而是死于整个权力系统的“免疫排斥”。他的存在，早已让太多人睡不着觉。他的消失，反而让所有人长舒一口气。 对于此，您怎么看呢？,2025-10-25 11:51,网易新闻,https://m.163.com/news/article/KCNC4VKP0523CFKH.html,2025-10-28 08:17:31,体育
9位新秀车手将亮相F1墨西哥大奖赛一练,2025F1墨西哥大奖赛将在本周末拉开大幕，多位青训、测试及储备车手将在墨西哥大奖赛的第一节练习赛中登场。 本周五的墨西哥大奖赛第一节练习赛中，共有九位新秀车手将参与其中。麦克拉伦、梅赛德斯、法拉利、红牛、威廉姆斯、哈斯、阿尔品和阿斯顿·马丁车队均对一练的车手进行了调整。 根据，每位正式车手在2025赛季必须让出两次练习赛的机会给新秀车手（2024赛季为一次）,2025-10-24 14:26:43,网易新闻,https://www.163.com/dy/article/KCL2O79N0530S17O.html,2025-10-28 08:17:34,体育
中乙赛季收官，刘俊威：冠军是最好的鼓励，明年盼更多支持,10月26日，中乙最后一轮，广西恒宸主场对阵无锡吴钩，球队1-2告负，主教练刘俊威出席了赛后新闻发布会。 刘俊威总结比赛和本赛季 首先对比赛稍微总结一下，今天无锡吴钩抓住两次机会，上半场我们在防守高中锋、长传、头球、二点都做得并不是很好。中场我强调之后下半场有所改观，第二个丢球有一些运气成分，但我觉得队员下半场总体表现还是可以的。这场比赛对球员来讲可能不太容易，因为有很多球员家属、热情的球迷都来到现场，来见证我们夺冠的时刻，队员在心理上和各个方面上可能想法会多一些，这也是正常现象。 赛后我和队员说有些时候事情不可能太圆满，不圆满反而是好事，能为我们接下来包括明年有一个更好的表现，能让我们发现不足，在这个过程中得到了一些锻炼和历练。 我希望队员还是享受今天的颁奖时刻，我们从年初到现在，包括赛后大屏播放的视频，都体现出队员很辛苦。这一路走来，冠军是对他们来说最好的鼓励，也是对我们恒宸俱乐部，包括对广西足球充分的认可，作为恒宸的一员我们都感觉到很骄傲。 感谢自治区政府、自治区体育局、南宁市政府、南宁市体育局、广西足协、南宁足协对俱乐部的指导，感谢他们这一年给球队、教练、队员的鼓励和支持，球队的成绩和政府、体育局、足协给予我们的关心和支持是分不开的，今年的成绩也是对他们很好的回报。我们明年再接再厉，希望他们能给予我们更多支持。 感谢恒宸俱乐部，感谢老板，感谢俱乐部所有工作人员，这一年下来确实很辛苦，但是这些辛苦都是值得的。感谢教练团队和工作团队，赛季初很难但是大家都挺过来了，队员也用场上的表现来赢得了冠军，最应该感谢的是球员们。感谢恒宸球迷，今年一路相随、一路陪伴，希望我们今年的表现能给大家带来快乐，能够有一些自豪感。 最后感谢中足联、中国足协、上海申花俱乐部、上海海港俱乐部、青岛海牛俱乐部、大连鲲城俱乐部。今天中足联理事长李克敏女士也来给我们颁奖，这是对我们球队极大的肯定，我们也会在中足联和中国足协的领导下，有一个好的表现。年初我们在赛风赛纪方面出了问题，但是在中足联、中国足协、广西体育局和所有人的共同努力下，给了我们很大的帮助，顺利地完成了比赛并有好的表现，感谢感谢，明年我们继续，谢谢！,2025-10-26 23:21:59,网易新闻,https://www.163.com/dy/article/KCR65OHQ0549BAP0.html,2025-10-28 08:17:37,体育
WCBA设立工资帽引2连锁反应：李梦与四川决裂 广东卫冕概率大增,WCBA在传闻中终于正式设立了工资帽，工资帽封顶是1080万，这一举措无疑将“豪华战舰”四川女篮推向了一个比较尴尬的境地。 这些年为了与内蒙古女篮争冠，四川女篮网罗了李梦、韩旭、王思雨三大顶级国手，队内还有高颂、贾赛琪、张王来、唐子婷等新老国手，阵容相当豪华。 据悉，就李梦、韩旭和王思雨三个人的平均薪水，都比很多CBA球星要高，这样的高薪让李梦和韩旭都长时间不去WNBA练级，话说回来，谁不愿意钱多、事少、离家近呢？ 现在一个队的薪水总共就只有1080元，四川女篮肯定不可能给三巨头都那么多钱，那么结果就只有一个，李梦极有可能被放弃，转而去其他队伍。 现在韩旭确定下赛季去澳大利亚联赛，即便回归四川女篮，也可能是在季后赛开始前后，那么要不了多少钱，王思雨能不能留，也要打上一个大大的问号了。 另外，对于外援的薪资，规定是总额不超过100万美元，这已经算是比较高的薪水了，要知道，WNBA的球员顶薪也不过30万美元，把这个钱用在一名外援身上，一定能找来WNBA的超级外援。 但是，如果只用高薪找一名外援，万一受伤了怎么办？此外，如此高的薪水，就算是四川女篮恐怕也很难出的起。 因此，广东女篮卫冕的几率大增，她们不仅有成熟的国内球员班底，以杨舒予和杨力维为基本盘，配上一干即战力不俗的球员，就阵容磨合上，也高出其他球队一筹。此外，广东续约上赛季夺冠的外援，同样驾轻就熟，不存在磨合问题。 当然，也不能忽视张子宇领衔的山东，以及刘禹彤加盟的上海，当工资帽设立之后，就不再是囤积超级球星的时刻，而是拼青年班底的时候了。,2025-10-27 20:30:22,网易新闻,https://www.163.com/dy/article/KCTC8UP70529B6P0.html,2025-10-28 08:17:38,体育
快船胜开拓者！祖巴茨+双核齐爆，邓恩科林斯稳健，保罗末节发力,2025年10月27日快船和开拓者的常规赛，这场比赛双方打得非常激烈，即便首节快船领先，可惜第二节他们攻守崩盘，幸好快船还是可以在下半场及时调整，扭转比分重新占据优势，最终114-107拿下比赛。 全场祖巴茨和双核都完成了暴走。特别是祖巴茨，上场比赛出现了一些态度上的问题，导致他各个方面的表现都不是很好。这场球权增加之后，进攻端的侵略性展现出来了，最终14中9获得21分，这才是祖巴茨应该展现的数据，就是护框的发挥太糟糕了，这是遗憾。 伦纳德的发挥还非常好，特别是第三节连续打进三个三分，帮助球队打出高潮，全场比赛砍下30分。现在伦纳德的状态逐渐回暖，这对于快船来说就是基本盘。外加哈登的发挥也非常关键局，特别是第三节，他的得分和组织对于球队的带动非常好，这两个人在第三节就是兜底的作用，不然第三节快船可能还处于落后，同时末节还可以完成兜底作用。 邓恩和科林斯的效果还是非常好。他们两个只要在球场上，对于篮板球的保障和活力是没有任何问题的。而且邓恩对于后场防守效果算是队内最好的球员之一了，进攻端的效率把控不错，全场6中4获得9分。科林斯的状态也很完美，他可以把握空位三分，也可以保证护框，效率也非常完美，8中7获得16+6，这样的发挥是值得肯定的。 保罗的发挥还非常完美。特别是末节当他自己带队的时候，他不仅可以连续打进三分，也可以梳理进攻，最终获得6+2助攻，打出了侵略性。 可惜博格丹上场后的状态还是太糟糕了。不仅进攻端打铁，失误还非常多，连续给球队制造难度。如果他不在的话，快船可能不至于打得这么艰难。当然这可能也是在找状态期间？,2025-10-27 11:38:13,网易新闻,https://www.163.com/dy/article/KCSG8L660549B4UK.html,2025-10-28 08:17:41,体育
在深圳福田开赛！十五运会群众羽毛球决赛将产生10枚金牌,10月20日，十五运会群众比赛羽毛球项目决赛在深圳市体育中心体育馆开赛。来自26支代表队的515名运动员本周将在深圳展开角逐，总计将产生10枚金牌。 值得一提的是，位于深圳市福田区的深圳市体育中心此前已焕新升级，做足充分准备，迎接来自全国各地的运动员和球迷。作为城市名片，十五运会期间，这里也将成为促进体育交流、展示城市风采的重要平台。 515名运动员参加角逐 十五运会群众比赛羽毛球项目决赛于10月20日—26日在深圳举行，共有26支代表队的515名运动员报名参加决赛阶段角逐，总计将产生10枚金牌。赛事设混合团体赛（男双、女双、混双项目）和单项赛（男双、女双），按照年龄分为四个组别：A组25-34岁（仅设团体赛）、B组35-44岁、C组45-54岁和D组55-64岁。 据悉，从10月11日起，十五运会群众比赛羽毛球项目决赛开始实名预约，预约后可免费观赛，首批开放名额已全部约满。将于11月7日开赛的竞技羽毛球项目门票已于10月16日开售，同样人气火爆，可见羽毛球运动的受欢迎程度。 10月20日的赛事现场，运动员在场上每球必争，大屏幕上的实时比分不停变动，看台上，球迷的掌声和欢呼声此起彼伏，还有助威团敲起有节奏的鼓点，现场气氛热烈。 深圳市体育中心体育馆焕新升级 为迎接来自全国各地的运动员和球迷，位于深圳市福田区的深圳市体育中心已实现全面升级。深圳市体育中心体育馆由原来的6000个座位大幅增加至16000个，内部配备伸缩座椅与低看台区，并设置无障碍座位及陪护席位，让观众可沉浸式感受激烈的比赛气氛。 深圳市体育中心。 本届全运会，“首善办赛、科技办赛、人文办赛、绿色办赛”成为深圳福田赛区的办赛亮点。深圳市体育中心体育馆打造集“开合屋盖+可移动斗屏”于一体的智能场馆，成为“科技办赛”的生动样本。深圳市体育中心场内实现5G和Wi-Fi全域覆盖，AR智能导航可帮助观众快速寻座，人工智能中台实现人脸识别、智慧安防与能源管理的“一屏统管”，比赛期间还将启用排爆机器狗、巡检无人机、AI互动机器人。 采写：南都N视频记者 王睦广 十五运会群众羽毛球项目竞委会供图,2025-10-21 15:50:38,网易新闻,https://www.163.com/dy/article/KCDGBNKF05129QAF.html,2025-10-28 08:17:42,体育
107-114！杨瀚森2分1板，哈登20+13助，开拓者客场不敌快船,10月27日，NBA常规赛继续进行，波特兰开拓者赴客场挑战洛杉矶快船队。本场比赛中国球员杨瀚森出场4分20秒时间，通过罚球得到2分并抢下1个前场篮板。面对3人得分20+的快船队，开拓者最终107-114败下阵来。 开拓者（1-2）：阿夫迪亚23分7篮板5助攻，克林根9分10篮板，霍勒迪21分6篮板7助攻，格兰特17分，夏普19分。 快船（2-1）：伦纳德30分10篮板，哈登20分13助攻6篮板，祖巴茨21分8篮板，科林斯16分。 首节哈登和伦纳德连拿6分后，快船12-6取得领先。阿夫迪亚命中三分，杨瀚森通过罚球连拿2分，开拓者在前半段紧咬比分。中段过后快船多点开花，打出连续得分高潮，1分22秒洛佩斯三分命中，快船32-22取得两位数领先。首节比赛战罢，快船34-23领先开拓者11分。 第二节快船队在场上进攻受阻，开拓者方面则是进攻火力全开，阿夫迪亚、韦斯利和夏普等人，联手打出了一波22-2的攻击波，开拓者队55-44反超快船11分。最后2分钟快船找回手感，一波9-2缩小比分。半场比赛结束，快船55-60落后开拓者5分。 第三节伦纳德接连三分命中，祖巴茨打成2+1，快船在8分54秒追到68-68。中段双方在场上陷入僵持，快船在后半段发力重新取得领先。哈登一人连拿5分，快船一度取得9分优势。三节比赛过后，快船87-81领先。 末节保罗和科林斯先后外线发力，快船98-88取得两位数领先优势。开拓者方面连追5分缩小差距，但随后快船一波连拿6分过后，在5分44秒104-93领先11分。此后快船牢牢掌控了场上局面，开拓者多次试图反扑未果。最终全场比赛战罢，快船114-107赢下胜利。,2025-10-27 11:37:36,网易新闻,https://www.163.com/dy/article/KCSG8DMH0529TPTB.html,2025-10-28 08:17:45,体育
"惊天大逆转!总决赛纳达尔决胜盘1-5救赛点胜""总理""",网易体育11月14日报道： 2019赛季ATP伦敦年终总决赛结束第4个比赛日的角逐。世界第一纳达尔在先输一盘、决胜盘1-5落后的情况下挽救赛点，以6-7(5)，6-3，7-6(4)的比分惊险逆转俄罗斯新星梅德韦杰夫。小组赛1胜1负的纳达尔保留出线希望，距离年终世界第一又接近了一步。 相关阅读：总决赛西西帕斯横扫小兹维 首次参赛即入围四强 纳达尔在美网拿到个人第19个大满贯冠军时决赛里击败的就是梅德韦杰夫，俄新星和纳达尔一样在总决赛的首轮小组赛中落败。首盘双方战至3-3，纳达尔以穿越制胜分化解了该盘出现的唯一一个破发点。两人战至抢七，梅德韦杰夫以强势正手破掉纳达尔的发球分，将比分拉开至5-3上。两分之后俄新星凭借一个暴力发球锁定首盘胜利。 “战神”纳达尔拒绝轻易放弃，次盘伊始他顺利破掉梅德韦杰夫首个发球局，并始终保持领先。梅德韦杰夫3-5落后进入非保不可的一局，俄新星面对盘点正拍击球出界。 接下来的决胜盘更是跌宕起伏，梅德韦杰夫开盘强势反弹，在纳达尔反手切削出错和自己反拍穿越得手后连续破发得手，俄新星4-0领先。4局战罢纳达尔才逐渐走出低谷。1-5落后时世界第一网前小球得手，奋勇化解赛点。在纳达尔斗志不断提升的同时，梅德韦杰夫连续丢掉2个发球胜赛局，后者心态差点儿崩溃。不过最终两人打成5平后又各自保住一个发球局，再次战至抢七。梅德韦杰夫抢七4-5落后时连续底线出界，纳达尔在2小时47分钟的鏖战后惊险逆转。 纳达尔保持自己对梅德韦杰夫3战全胜的交战纪录，这场胜利意味着他距离年终世界第一又接近一步。,2019-11-14 06:54:40,网易新闻,https://sports.163.com/19/1114/06/ETU402P900058782.html,2025-10-28 08:17:50,体育
中乙战报丨第30轮第二比赛日,【成都蓉城B队4-2长春喜都】 10月26日14:30，2025华润饮料中乙联赛第30轮第二比赛日，成都蓉城B队对阵长春喜都的比赛在双流体育中心进行。成都蓉城B队的艾孜买提·凯萨尔上演梅开二度，刘光武、毕麒麟各入一球；长春喜都的努尔亚森·买买提上演梅开二度。最终，成都蓉城B队4-2战胜长春喜都。 上半场第7分钟，黄文卓主罚角球至禁区内，努尔亚森·买买提抢点头球破门，长春喜都取得1-0领先。第12分钟，王钧昊在左路将球斜传至禁区内，努尔亚森·买买提起右脚凌空抽射破门，上演梅开二度。第24分钟，陈斯亮左路下底传中，刘光武起左脚低射破门，成都蓉城B队扳回一球。上半场结束，成都蓉城B队暂时1-2落后于长春喜都。 下半场第57分钟，余彦锋主罚任意球至禁区内，毕麒麟高高跃起头球破门，成都蓉城B队将比分扳平。第71分钟，努尔扎提·努尔兰在禁区内对李科犯规，主裁判判罚点球，艾孜买提·凯萨尔操刀主罚，皮球被刘义鹏扑出。第82分钟，王子腾右路下底传中，罗渝晰门前起右脚捅射，皮球被防守球员挡出，周耘屹在禁区内将球回做，艾孜买提·凯萨尔起右脚低射破门，成都蓉城B队将比分反超。第90分钟，艾孜买提·凯萨尔主罚任意球直接破门，上演梅开二度。 最终，全场比赛结束，成都蓉城B队4-2战胜长春喜都。 成都蓉城B队首发：4-戴文豪、6-周裕琢、7-曹品排、8-周耘屹、28-余彦锋、29-刘光武、44-刘哲涛、45-艾孜买提·凯萨尔、53-陈斯亮、55-彭浩宸、59-王子腾。 长春喜都首发：1-刘义鹏、4-吾拉合提·叶尔兰、8-艾散·喀迪尔、16-孙飞、19-卢宏达、22-黄文卓、24-王钧昊、29-何友族、45-努尔扎提·努尔兰、49-努尔亚森·买买提、60-安赛尔·阿里木。 【山东泰山B队5-0深圳二零二八】 10月26日14:30，2025华润饮料中乙联赛第30轮第二比赛日，山东泰山B队对阵深圳二零二八的比赛在邹城市体育中心进行。山东泰山B队的张羽桐上演梅开二度，彭逸翔、闫恒烨、陈泽仕各入一球。最终，山东泰山B队5-0战胜深圳二零二八。 上半场第7分钟，邓智涛在后场送出长传，时子豪带球突破至禁区内起右脚捅射，皮球被刘骐玮扑出。第22分钟，何炳壮右路下底传中，彭逸翔高高跃起头球破门，山东泰山B队取得1-0领先。第44分钟，谢木西丁·玉素甫江在左路将球斜传至禁区内，彭逸翔将球回做，张羽桐起右脚抽射破门。上半场结束，山东泰山B队暂时2-0领先深圳二零二八。 下半场第46分钟，深圳二零二八后场出现失误，彭逸翔晃过门将后将球横敲，张羽桐起左脚推射破门，上演梅开二度。第63分钟，时子豪在禁区内对闫恒烨犯规，主裁判判罚点球，闫恒烨亲自操刀主罚命中，山东泰山B队取得4-0领先。第74分钟，深圳二零二八后场出现失误，和康华在禁区前将球横传，陈泽仕起左脚低射破门。此后双方互有攻守，但都未能取得进球。 最终，全场比赛结束，山东泰山B队5-0战胜深圳二零二八。 山东泰山B队首发：9-闫恒烨、42-王剑聪、48-孟繁宁、51-刘骐玮、58-彭逸翔、60-谢木西丁·玉素甫江、61-齐千程、62-付雨轩、66-何炳壮、67-龙廷威、72-张羽桐。 深圳二零二八首发：41-刘沛祺、42-胡洪宾、50-祝旭昇、51-陆昶烨、53-时子豪、56-李沛霖、58-李佳辉、60-罗文琪、62-刘权锋、63-黄梓铭、68-邓智涛。 【海门珂缔缘4-0贵州筑城竞技】 10月26日14:30，2025华润饮料中乙联赛第30轮第二比赛日，海门珂缔缘对阵贵州筑城竞技的比赛在海门体育中心体育场进行。海门珂缔缘的阎格上演梅开二度，王博文、徐约瑟各入一球。最终，海门珂缔缘4-0战胜贵州筑城竞技。 上半场第2分钟，王博文左路下底将球倒三角回做，阎格起左脚推射破门，海门珂缔缘取得1-0领先。第16分钟，程鑫在禁区前送出横传，阎格带球突破至禁区内起右脚抽射破门，上演梅开二度。第45分钟，裴国光带球突破至禁区内送出直塞，王博文起右脚推射破门。上半场结束，海门珂缔缘暂时3-0领先贵州筑城竞技。 下半场第70分钟，陈晨蓁杨在前场送出直塞，陈祥煜起右脚推射，皮球被梁真福扑出，刘宇杰起右脚补射，皮球击中横梁弹出。第75分钟，梁真福对孙薪凯犯规，被红牌罚下。第88分钟，阎格在前场送出直塞，徐约瑟起右脚低射破门。 最终，全场比赛结束，海门珂缔缘4-0战胜贵州筑城竞技。 海门珂缔缘首发：8-程鑫、9-阎格、11-裴国光、16-王博文、17-白贤逸、19-郑磊、45-梁真福、46-徐堃鈃、53-程艺、55-陈威京、59-戴源基。 贵州筑城竞技首发：3-吴俊杰、5-赖扬龙、9-鲜杨佳筑、14-程隽龙、17-郑圣雄、19-梁欢、22-孔荫权、27-张文涛、33-陈俊林、37-刘宇杰、60-吴钟灿。 【广西恒宸1-2无锡吴钩】 10月26日14:30，2025华润饮料中乙联赛第30轮第二比赛日，广西恒宸对阵无锡吴钩的比赛在广西体育中心进行。广西恒宸的纪天乐破门，无锡吴钩的凯赛尔·吐尔逊、钱军豪各入一球。最终，广西恒宸1-2不敌无锡吴钩。 上半场第7分钟，张华峻在前场送出直塞，费尔南多在禁区内晃过防守球员后起左脚推射，皮球被防守球员挡出底线。第29分钟，谢小凡在前场将球挑传至禁区内，门阳头球摆渡，凯赛尔·吐尔逊起右脚兜射破门，无锡吴钩取得1-0领先。第39分钟，凯赛尔·吐尔逊主罚任意球直接攻门，皮球被沈博凯没收。上半场结束，广西恒宸暂时0-1落后于无锡吴钩。 下半场第54分钟，苑修诚左路下底传中，费尔南多高高跃起头球攻门，皮球高出横梁。第75分钟，董铠宁在前场将球分至右路，钱军豪带球内切后起右脚抽射，皮球形成折射破门，无锡吴钩扩大领先优势。第82分钟，费尔南多在禁区前送出直塞，黄雍海起左脚捅射，皮球被朱悦琪扑出，纪天乐跟进头球补射破门，广西恒宸扳回一球。 最终，全场比赛结束，广西恒宸1-2不敌无锡吴钩。 广西恒宸首发：3-苑修诚、5-栾昊东、11-费尔南多、16-宁伟辰、17-张华峻、22-沈博凯、25-任康康、27-张梓健、28-王昊智、52-陈关健、56-纪鑫龙。 无锡吴钩首发：3-谢小凡、5-林嘉豪、6-艾合买提·吐尔逊江、8-凯赛尔·吐尔逊、13-朱悦琪、15-毛梓育、23-董铠宁、27-和巍、30-门阳、40-刘至郅、56-高镜淳。,2025-10-27 21:09:03,网易新闻,https://www.163.com/dy/article/KCTGV2KP0549929V.html,2025-10-28 08:17:52,体育
